word,length,entropy
midterbane,10,3.121928094887362
midterforsvar,13,3.334679141051595
midterforsvarer,15,3.2402239289418513
midtergang,10,3.1219280948873624
midterlinje,11,3.0957952550009344
midterparti,11,2.9139770731827523
midterplacering,15,3.506890595608518
midterpolitik,13,3.180832987205441
midterrabat,11,2.9139770731827523
midterside,10,2.721928094887362
midterskilning,14,3.3248629576173574
midterst,8,2.75
midterstilling,14,3.182005814760214
midterstykke,12,3.084962500721156
midtervælger,12,3.2516291673878226
midtfor,7,2.8073549220576046
midti,5,1.9219280948873623
midtimellem,11,2.481714572986073
midtjyde,8,2.75
midtjysk,8,3.0
midtlinje,9,2.94770277922009
midtlivskrise,13,3.180832987205441
midtnormal,10,3.121928094887362
midtover,8,3.0
midtpunkt,9,2.94770277922009
midtpå,6,2.584962500721156
midtside,8,2.5
midtskibs,9,2.725480556997868
midtstilling,12,2.8553885422075336
midtstrøms,10,2.721928094887362
midtstykke,10,2.9219280948873623
midtsøgende,11,3.0957952550009344
midttunge,9,2.94770277922009
midtvejs,8,3.0
midtvejskrise,13,3.238901256602631
midtvejsvalg,12,3.418295834054489
Midtvesten,10,2.9219280948873623
midtvestlig,11,3.0957952550009344
midvinter,9,2.94770277922009
mig,3,1.584962500721156
migrant,7,2.8073549220576046
migrantarbejder,15,3.3232314287976203
migration,9,2.94770277922009
migrere,7,2.2359263506290326
migræne,7,2.8073549220576046
migræniker,10,2.9219280948873623
mikkelsdag,10,3.121928094887362
mikrobe,7,2.8073549220576046
mikrobiel,9,2.94770277922009
mikrobiolog,11,2.845350936622437
mikrobiologi,12,2.792481250360578
mikrobiologisk,14,2.9852281360342525
mikrobryggeri,13,3.0269868333592873
mikrobølge,10,3.321928094887362
mikrobølgeovn,13,3.5465935642949384
mikrochip,9,2.94770277922009
mikrofarad,10,2.9219280948873623
mikrofiber,10,2.9219280948873623
mikrofiche,10,3.121928094887362
mikrofilm,9,2.725480556997868
mikrofilme,10,2.9219280948873623
mikrofon,8,2.75
mikrofonholder,14,3.3248629576173574
mikrofotografere,16,3.1556390622295662
mikrokirurgi,12,2.625814583693911
mikrokirurgisk,14,2.78845045730829
mikroklima,10,2.721928094887362
mikrokosmos,11,2.481714572986073
mikrolån,8,3.0
mikrometerskrue,15,3.006238928653389
Mikronesien,11,2.9139770731827523
mikronesier,11,2.9139770731827523
mikronesisk,11,2.9139770731827523
mikroorganisme,14,3.2359263506290334
mikroovn,8,2.75
mikroprocessor,14,2.9852281360342516
mikroput,8,3.0
mikrosekund,11,3.2776134368191165
mikroskop,9,2.725480556997868
mikroskopere,12,2.918295834054489
mikroskopering,14,3.2359263506290334
mikroskopi,10,2.721928094887362
mikroskopisk,12,2.688721875540867
mikse,5,2.321928094887362
mikser,6,2.584962500721156
mikserpult,10,3.321928094887362
mikslån,7,2.8073549220576046
miksning,8,2.5
mikstur,7,2.8073549220576046
mil,3,1.584962500721156
milaneser,9,2.94770277922009
milanesisk,10,2.9219280948873623
Milano,6,2.584962500721156
mild,4,2.0
mildne,6,2.584962500721156
mildning,8,2.5
milepæl,7,2.5216406363433186
milevid,7,2.5216406363433186
miliegræs,9,2.94770277922009
militant,8,2.5
militarisere,12,2.855388542207534
militarisme,11,2.845350936622437
militarist,10,2.6464393446710153
militaristisk,13,2.7773627950641697
military,8,2.75
milits,6,2.2516291673878226
militærattaché,14,3.182005814760214
militærdiktatur,15,3.1395722619867223
militærisk,10,2.8464393446710154
militærjunta,12,3.2516291673878226
militærnægter,13,3.0850551027564768
militærpoliti,13,2.7773627950641693
militærregime,13,2.8731406795131336
militærtjeneste,15,3.139572261986723
miljø,5,2.321928094887362
miljøafgift,11,3.0957952550009344
miljøagentur,12,3.584962500721156
miljøbeskyttelse,16,3.327819531114783
miljøgift,9,2.94770277922009
miljøminister,13,3.180832987205441
miljøministerie,15,3.106890595608519
miljøministerium,16,3.202819531114783
miljømærkning,13,3.238901256602631
miljøprøvning,13,3.238901256602631
miljøskadet,11,3.459431618637298
miljøskib,9,2.94770277922009
miljøvenlig,11,3.0957952550009344
milkshake,9,2.94770277922009
millennium,10,2.5219280948873624
milliard,8,2.5
milliardte,10,2.9219280948873623
milliardtedel,13,2.8731406795131336
milliardær,10,2.721928094887362
millibar,8,2.5
milligram,9,2.5032583347756456
milliliter,10,2.3709505944546687
millimeter,10,2.521928094887362
millimeterdemokrati,19,3.18136632889146
million,7,2.2359263506290326
millionbøf,10,2.9219280948873623
millionte,9,2.725480556997868
milliontedel,12,2.8553885422075336
millionvis,10,2.6464393446710153
millionær,9,2.725480556997868
millionøse,10,2.9219280948873623
millirem,8,2.25
millisekund,11,3.0957952550009344
milt,4,2.0
miltbrand,9,3.169925001442312
milturt,7,2.5216406363433186
mimer,5,1.9219280948873623
mimicry,7,2.2359263506290326
mimik,5,1.5219280948873621
mimiker,7,2.2359263506290326
mimisk,6,1.9182958340544893
mimose,6,2.2516291673878226
mimre,5,1.9219280948873623
minaret,7,2.8073549220576046
minarine,8,2.5
minded,6,2.251629167387823
mindegudstjeneste,17,3.1462863706621045
mindehøjtidelighed,18,3.266332639970623
mindelegat,10,3.121928094887362
mindelig,8,2.75
mindelighed,11,2.9139770731827523
mindelse,8,2.75
mindeord,8,2.75
minderig,8,2.75
mindes,6,2.584962500721156
mindesmærke,11,3.0957952550009344
mindesten,9,2.725480556997868
mindestue,9,2.94770277922009
mindeudstilling,15,3.189898095464287
mindeværdig,11,3.0957952550009344
mindmap,7,2.5216406363433186
mindre,6,2.584962500721156
mindrebemidlet,14,3.039148671903072
mindretal,9,3.169925001442312
mindreværd,10,2.921928094887362
mindreværdig,12,3.0849625007211556
mindreværdskompleks,19,3.6163485660751657
mindreårig,10,2.9219280948873623
mindske,7,2.8073549220576046
mindskelse,10,2.9219280948873623
mindskning,10,2.6464393446710153
mindst,6,2.584962500721156
mindstekrav,11,3.459431618637298
mindsteløn,10,3.121928094887362
mindstemål,10,3.121928094887362
mindstepris,11,3.0957952550009344
mindstydende,12,2.8553885422075336
mine,4,2.0
minedrift,9,2.94770277922009
minefelt,8,2.75
minegang,8,2.5
minelægger,10,2.9219280948873623
mineoptagning,13,3.0269868333592873
mineral,7,2.8073549220576046
mineralholdig,13,3.3927474104487847
mineralog,9,3.169925001442312
mineralogi,10,3.121928094887362
mineralogisk,12,3.418295834054489
mineralrige,11,2.9139770731827523
mineralsk,9,3.169925001442312
mineraluld,10,3.1219280948873624
minere,6,2.251629167387823
minering,8,2.5
minerydder,10,2.721928094887362
minerydning,11,2.845350936622437
mineskakt,9,2.94770277922009
minespil,8,2.75
minesprænge,11,3.0957952550009344
minesprængning,14,2.950212064914748
minestrone,10,2.9219280948873623
minestryge,10,3.121928094887362
minestryger,11,3.095795255000934
minestrygning,13,3.0269868333592873
minesøger,9,2.94770277922009
minesøgning,11,2.663532754804255
mineudlægger,12,3.2516291673878226
mingelere,9,2.6416041678685933
mingle,6,2.584962500721156
mini,4,1.5
miniature,9,2.94770277922009
miniaturemaler,14,3.09306920777189
miniaturemaleri,15,3.056564762130954
minibar,7,2.5216406363433186
minibil,7,2.128085278891395
minibus,7,2.5216406363433186
minicykel,9,2.94770277922009
minigolf,8,2.75
minima,6,1.9182958340544893
minimal,7,2.2359263506290326
minimalisme,11,2.59490661824394
minimalist,10,2.6464393446710153
minimalistisk,13,2.7773627950641693
minimalløn,10,2.5219280948873624
minimarked,10,2.9219280948873623
minimere,8,2.25
minimering,10,2.4464393446710155
minimetro,9,2.725480556997868
minimum,7,1.8423709931771088
minimælk,8,2.5
minipille,9,2.4193819456463714
miniput,7,2.5216406363433186
miniskørt,9,2.94770277922009
minister,8,2.75
ministerialbetjent,18,3.266332639970623
ministerialbog,14,3.4677201004745006
ministerialkontor,17,3.3371753411230776
ministerie,10,2.6464393446710157
ministeriel,11,2.845350936622437
ministerium,11,2.845350936622437
ministermøde,12,3.084962500721156
ministerpost,12,3.0849625007211556
ministerpræsident,17,3.219528282299548
ministerrokade,14,3.3787834934861767
ministerråd,11,3.0957952550009344
ministersekretariat,19,3.036372249830224
ministersekretær,16,3.0306390622295662
ministrant,10,2.721928094887362
mink,4,2.0
minkfarm,8,2.75
minkfarmer,10,2.9219280948873623
minkpels,8,3.0
minnesanger,11,2.845350936622437
minoisk,7,2.5216406363433186
minoritet,9,2.725480556997868
minsandten,10,2.8464393446710154
mint,4,2.0
mintgrøn,8,2.75
minuend,7,2.5216406363433186
minusgrad,9,3.169925001442312
minuskel,8,3.0
minusløsning,12,2.8553885422075336
minusord,8,3.0
minusse,7,2.5216406363433186
minusside,9,2.725480556997868
minustegn,9,2.94770277922009
minusvækst,10,3.121928094887362
minut,5,2.321928094887362
minutiøs,8,2.75
minutlang,9,2.94770277922009
minutur,7,2.5216406363433186
minutviser,10,3.121928094887362
minør,5,2.321928094887362
mirabel,7,2.8073549220576046
mirabelle,9,2.725480556997868
mirakel,7,2.8073549220576046
mirakelkur,10,2.9219280948873623
mirakelmager,12,2.918295834054489
mirakuløs,9,3.169925001442312
mis,3,1.584962500721156
misantrop,9,3.169925001442312
misantropi,10,3.121928094887362
misantropisk,12,3.2516291673878226
misbillige,10,2.6464393446710153
misbilligelse,13,2.66122625626979
misbrug,7,2.8073549220576046
misbruge,8,3.0
misbruger,9,2.94770277922009
misdanne,8,2.75
misdannelse,11,2.9139770731827523
misdæder,8,2.75
miserabel,9,2.94770277922009
misere,6,2.251629167387823
misfarve,8,3.0
misfarvning,11,3.0957952550009344
misforhold,10,3.121928094887362
misfornøjelse,13,3.3927474104487847
misfornøjet,11,3.459431618637298
misforstå,9,2.94770277922009
misforståelig,13,3.3927474104487847
misforståelse,13,3.180832987205441
misfortolke,11,3.277613436819116
misfortolkning,14,3.3787834934861767
misfoster,9,2.94770277922009
misgerning,10,2.7219280948873625
misgreb,7,2.8073549220576046
mishag,6,2.584962500721156
mishage,7,2.8073549220576046
mishandle,9,3.169925001442312
mishandler,10,3.321928094887362
mishandling,11,3.0957952550009344
misinformation,14,3.039148671903072
misinformere,12,2.9182958340544896
misinformering,14,3.039148671903071
miskende,8,2.75
miskendelse,11,2.845350936622437
misklæde,8,3.0
miskmask,8,2.25
miskredit,9,2.94770277922009
miskreditere,12,2.8553885422075336
miskreditering,14,3.182005814760214
miskundelig,11,3.2776134368191165
miskundhed,10,3.1219280948873624
mislede,7,2.5216406363433186
misliebig,9,2.6416041678685933
misligholde,11,3.0957952550009344
misligholdelse,14,3.039148671903071
mislyd,6,2.584962500721156
mislykkes,9,2.725480556997868
mislykket,9,2.94770277922009
mismod,6,2.2516291673878226
mismodig,8,2.5
misnøje,7,2.8073549220576046
miso,4,2.0
misogyni,8,2.75
misopfatte,10,3.1219280948873624
misopfattelse,13,3.238901256602631
mispel,6,2.584962500721156
misrekommandere,15,3.1395722619867223
misrekommandering,17,3.3371753411230776
misrøgt,7,2.8073549220576046
misrøgte,8,3.0
miss,4,1.5
misse,5,1.9219280948873623
missekat,8,2.75
misser,6,2.2516291673878226
missil,6,1.9182958340544893
missilskjold,12,2.8553885422075336
mission,7,2.2359263506290326
missionere,10,2.7219280948873625
missionshus,11,2.5503407095463886
missionsk,9,2.4193819456463714
missionsmark,12,2.8553885422075336
missionær,9,2.725480556997868
misstemning,11,2.7321588913645707
mistanke,8,3.0
mistbænk,8,3.0
miste,5,2.321928094887362
misteldrossel,13,3.0269868333592873
mistelten,9,2.725480556997868
mistillid,9,2.4193819456463714
mistillidsvotum,15,3.0565647621309533
mistolke,8,3.0
mistolkning,11,3.0957952550009344
mistral,7,2.8073549220576046
mistrives,9,2.725480556997868
mistroisk,9,2.725480556997868
mistrøstig,10,2.721928094887362
mistyde,7,2.8073549220576046
mistænke,8,3.0
mistænkelig,11,3.2776134368191165
mistænkeliggøre,15,3.506890595608519
mistænkeliggørelse,18,3.4613201402110083
mistænksom,10,2.9219280948873623
misunde,7,2.8073549220576046
misundelig,10,3.121928094887362
misundelse,10,2.9219280948873623
misundelsesværdig,17,3.454822399946607
misvisende,10,2.721928094887362
misvisning,10,2.4464393446710155
misvækst,8,2.75
mit,3,1.584962500721156
mitokondrie,11,3.0957952550009344
mitra,5,2.321928094887362
mitrailleuse,12,3.084962500721156
mitte,5,1.9219280948873623
mixe,4,2.0
mixer,5,2.321928094887362
mixerpult,9,3.169925001442312
mixlån,6,2.584962500721156
mixning,7,2.2359263506290326
mixture,7,2.8073549220576046
mjav,4,2.0
mjave,5,2.321928094887362
mjød,4,2.0
mjødurt,7,2.8073549220576046
ml,2,1.0
mm,2,-0.0
MMS,3,0.9182958340544896
mms,3,0.9182958340544896
MMS'e,5,1.9219280948873623
mms'e,5,1.9219280948873623
mnemoteknik,11,2.7321588913645707
mnemoteknisk,12,2.9182958340544896
mobbe,5,1.9219280948873623
mobbeoffer,10,2.5219280948873624
mobber,6,2.2516291673878226
mobile,6,2.584962500721156
mobilehome,10,2.7219280948873625
mobilfax,8,3.0
mobilisere,10,2.9219280948873623
mobilisering,12,3.188721875540867
mobilitet,9,2.725480556997868
mobilkran,9,3.169925001442312
mobilsvarer,11,3.277613436819116
mobiltelefon,12,3.084962500721156
mobiltelefoni,13,3.085055102756477
mobning,7,2.5216406363433186
Mocambique,10,3.321928094887362
mocambiquer,11,3.2776134368191165
mocambiquisk,12,3.2516291673878226
modaktion,9,2.94770277922009
modal,5,2.321928094887362
modalitet,9,2.9477027792200903
modalverbum,11,3.2776134368191165
modangreb,9,3.169925001442312
modarbejde,10,2.9219280948873623
modarbejdelse,13,3.180832987205441
modbevis,8,3.0
modbevise,9,2.94770277922009
modbillede,10,2.7219280948873625
modbydelig,10,3.121928094887362
modbør,6,2.584962500721156
moddemonstration,16,3.202819531114783
mode,4,2.0
modebevidst,11,3.0957952550009344
modedille,9,2.503258334775646
modefarve,9,2.94770277922009
modehandler,11,3.0957952550009344
modehus,7,2.8073549220576046
modejournal,11,3.2776134368191165
model,5,2.321928094887362
modelflyver,11,3.095795255000934
modelflyvning,13,3.3927474104487847
modellere,9,2.4193819456463714
modellerer,10,2.4464393446710155
modellering,11,3.095795255000934
modellervoks,12,3.0849625007211556
modellør,8,2.75
modeltog,8,2.75
modelune,8,2.75
modem,5,1.9219280948873623
modemagasin,11,3.0957952550009344
moden,5,2.321928094887362
moder,5,2.321928094887362
moderat,7,2.8073549220576046
moderation,10,3.121928094887362
moderato,8,2.75
moderator,9,2.725480556997868
moderbinding,12,3.084962500721156
moderere,8,2.1556390622295662
moderigtig,10,2.9219280948873623
moderinstinkt,13,3.238901256602631
moderkage,9,2.94770277922009
moderkirke,10,2.721928094887362
moderkærlighed,14,3.3787834934861767
moderland,9,2.94770277922009
moderlig,8,3.0
moderløs,8,3.0
modermælk,9,2.94770277922009
modermærke,10,2.721928094887362
moderne,7,2.5216406363433186
modernisere,11,2.8453509366224368
modernisering,13,3.085055102756477
modernisme,10,2.9219280948873623
modernist,9,3.169925001442312
modernistisk,12,3.251629167387823
modernitet,10,2.9219280948873623
moderselskab,12,3.2516291673878226
moderskab,9,3.169925001442312
moderskede,10,2.6464393446710157
moderskib,9,3.169925001442312
moderskikkelse,14,2.9852281360342516
moderskød,9,2.94770277922009
modersmål,9,2.94770277922009
modersprog,10,2.9219280948873623
moderæs,7,2.8073549220576046
modesag,7,2.8073549220576046
modeskaber,10,3.121928094887362
modestrømning,13,3.3927474104487847
modetegner,10,2.8464393446710154
modetøj,7,2.8073549220576046
modfalden,9,2.94770277922009
modforanstaltning,17,3.4548223999466066
modforestilling,15,3.5068905956085192
modforholdsregel,16,3.202819531114783
modforslag,10,3.121928094887362
modfortælling,13,3.3927474104487847
modgang,7,2.5216406363433186
modgift,7,2.8073549220576046
modgå,5,2.321928094887362
modhage,7,2.8073549220576046
modhold,7,2.2359263506290326
modi,4,2.0
modificere,10,2.9219280948873623
modificering,12,3.188721875540867
modifikation,12,3.0220552088742
modig,5,2.321928094887362
modindlæg,9,2.94770277922009
modist,6,2.584962500721156
modkandidat,11,2.845350936622437
modkrav,7,2.8073549220576046
modkultur,9,2.94770277922009
modkulturel,11,3.0957952550009344
modkørende,10,2.9219280948873623
modlys,6,2.584962500721156
modlysblænde,12,3.2516291673878226
modlysblænder,13,3.3927474104487847
modløs,6,2.584962500721156
modne,5,2.321928094887362
modning,7,2.5216406363433186
modpart,7,2.8073549220576046
modpol,6,2.2516291673878226
modreaktion,11,3.2776134368191165
modregne,8,2.75
modregning,10,2.9219280948873623
modrevolution,13,3.334679141051595
modsat,6,2.584962500721156
modsatrettet,12,2.751629167387823
modsige,7,2.8073549220576046
modsigelse,10,2.9219280948873623
modsigelsesfri,14,3.182005814760214
modsigelsesfuld,15,3.1898980954642875
modsigelsesfyldt,16,3.327819531114783
modspil,7,2.8073549220576046
modspiller,10,3.1219280948873624
modstand,8,2.75
modstander,10,3.121928094887362
modstandsbevægelse,18,3.5304930567574826
modstandsdygtig,15,3.189898095464287
modstandskraft,14,3.2359263506290334
modstandsløs,12,3.0220552088742
modstille,9,2.9477027792200903
modstilling,11,3.0957952550009344
modstrid,8,2.75
modstridende,12,3.0220552088742005
modstræbende,12,3.2516291673878226
modstrøm,8,2.75
modstrøms,9,2.725480556997868
modstykke,9,2.9477027792200903
modstå,6,2.584962500721156
modstående,10,2.9219280948873623
modsvar,7,2.8073549220576046
modsvare,8,3.0
modsvarighed,12,3.418295834054489
modsætning,10,3.1219280948873624
modsætningsfuld,15,3.5068905956085183
modsætningsfyldt,16,3.5
modsætningsvis,14,3.182005814760214
modsætte,8,2.75
modsø,5,2.321928094887362
modtage,7,2.8073549220576046
modtagecenter,13,3.180832987205441
modtageforhold,14,3.3248629576173574
modtageklasse,13,3.238901256602631
modtagelig,10,3.121928094887362
modtagelse,10,3.1219280948873624
modtagelsesklasse,17,3.101881223476018
modtagelsesværelse,18,3.3502090290998976
modtager,8,3.0
modtagerland,12,3.2516291673878226
modtagestation,14,3.182005814760214
modtagning,10,2.9219280948873623
modtryk,7,2.8073549220576046
modtræk,7,2.8073549220576046
modul,5,2.321928094887362
modulation,10,3.121928094887362
modulere,8,2.75
modulering,10,3.321928094887362
modulsystem,11,3.0957952550009344
modulær,7,2.8073549220576046
modus,5,2.321928094887362
modvilje,8,3.0
modvillig,9,2.725480556997868
modvind,7,2.5216406363433186
modvirke,8,3.0
modvægt,7,2.8073549220576046
modværge,8,3.0
modydelse,9,2.725480556997868
mohair,6,2.584962500721156
mohikaner,9,3.169925001442312
moiré,5,2.321928094887362
mokka,5,1.9219280948873623
mokkasin,8,2.75
molakkord,9,2.725480556997868
molbo,5,1.9219280948873623
molboagtig,10,2.9219280948873623
molbohistorie,13,3.180832987205441
Moldova,7,2.5216406363433186
moldover,8,2.75
moldovisk,9,2.94770277922009
mole,4,2.0
molekylarbiologi,16,3.2806390622295662
molekyle,8,2.5
molekylestørrelse,17,3.1018812234760182
molekylteori,12,3.0849625007211556
molekylær,9,2.94770277922009
moler,5,2.321928094887362
molestere,9,2.6416041678685933
molestering,11,3.277613436819116
molevitten,10,2.9219280948873623
mollusk,7,2.5216406363433186
molok,5,1.9219280948873623
molotovcocktail,15,2.973557262275185
Mols,4,2.0
molskind,8,3.0
Molukkerne,10,2.9219280948873623
molybdæn,8,3.0
molær,5,2.321928094887362
moment,6,2.2516291673878226
momentan,8,2.5
momentum,8,2.4056390622295662
momentvis,9,2.94770277922009
moms,4,1.5
momsbelægge,11,2.9139770731827523
momse,5,1.9219280948873623
mon,3,1.584962500721156
Monaco,6,2.2516291673878226
monark,6,2.584962500721156
monarki,7,2.8073549220576046
monarkisk,9,2.94770277922009
monarkist,9,3.169925001442312
monarkistisk,12,3.084962500721156
mondæn,6,2.2516291673878226
mondænitet,10,2.9219280948873623
monegasker,10,3.121928094887362
monegaskisk,11,3.0957952550009344
monetarisme,11,3.0957952550009344
monetarist,10,3.121928094887362
monetaristisk,13,3.238901256602631
moneter,7,2.5216406363433186
monetær,7,2.8073549220576046
mongol,6,2.2516291673878226
mongolbarn,10,2.9219280948873623
Mongoliet,9,2.94770277922009
mongolisme,10,2.9219280948873623
mongoloid,9,2.6416041678685933
mongolsk,8,2.75
monierglas,10,3.321928094887362
monisme,7,2.5216406363433186
monist,6,2.584962500721156
monistisk,9,2.725480556997868
monitere,8,2.75
monitering,10,2.9219280948873623
monitor,7,2.5216406363433186
monitorere,10,2.7219280948873625
monitorering,12,2.918295834054489
monne,5,1.9219280948873623
mono,4,1.5
monofonisk,10,2.6464393446710153
monoftong,9,2.4193819456463714
monoftongere,12,2.8553885422075336
monoftongering,14,2.9852281360342525
monogam,7,2.2359263506290326
monogami,8,2.5
monografi,9,2.94770277922009
monografisk,11,3.2776134368191165
monogram,8,2.5
monokel,7,2.5216406363433186
monokrom,8,2.1556390622295662
monokromatisk,13,3.0269868333592873
monolit,7,2.5216406363433186
monolitisk,10,2.9219280948873623
monolog,7,2.128085278891395
monologisk,10,2.8464393446710154
monoman,7,1.950212064914747
monomani,8,2.25
mononukleose,12,2.8553885422075336
monoplan,8,2.5
monopol,7,2.128085278891395
monopolbrud,11,3.0271691184406193
monopolisere,12,3.0220552088742005
monopolisering,14,3.182005814760214
monopolisme,11,2.845350936622437
monopolist,10,2.8464393446710154
monopolistisk,13,3.0269868333592873
monoteisme,10,2.721928094887362
monoteist,9,2.725480556997868
monoteistisk,12,2.9182958340544896
monoton,7,1.8423709931771088
monotoni,8,2.1556390622295662
monovalent,10,2.9219280948873623
monster,7,2.8073549220576046
monsterhit,10,3.121928094887362
monstro,7,2.5216406363433186
monstrum,8,2.75
monstrøs,8,2.75
monstrøsitet,12,3.0220552088742
monsun,6,2.2516291673878226
monsunregn,10,2.8464393446710154
montage,7,2.8073549220576046
montagebyggeri,14,3.3248629576173574
montagehal,10,3.121928094887362
montenegriner,13,2.8150724101159437
montenegrinsk,13,3.180832987205441
Montenegro,10,2.721928094887362
monterbar,9,2.94770277922009
montere,7,2.5216406363433186
montering,9,2.94770277922009
montre,6,2.584962500721156
montrice,8,3.0
montør,6,2.584962500721156
monument,8,2.5
monumental,10,2.9219280948873623
monumentalitet,14,3.039148671903072
monumentalmaleri,16,3.202819531114783
moppedreng,10,2.9219280948873623
mops,4,2.0
mopset,6,2.584962500721156
morads,6,2.584962500721156
morakke,7,2.5216406363433186
morakker,8,2.5
morale,6,2.584962500721156
moralisere,10,2.9219280948873623
moralisering,12,3.2516291673878226
moralisme,9,2.94770277922009
moralist,8,3.0
moralistisk,11,3.0957952550009344
moralitet,9,2.9477027792200903
moralkodeks,11,3.0957952550009344
morallære,9,2.725480556997868
moralprædiken,13,3.5465935642949384
moralpræken,11,3.2776134368191165
moralsk,7,2.8073549220576046
morarente,9,2.725480556997868
moratorie,9,2.725480556997868
moratorium,10,2.721928094887362
morbid,6,2.584962500721156
morbiditet,10,2.9219280948873623
morbror,7,1.8423709931771088
morbærtræ,9,2.4193819456463714
mord,4,2.0
mordbrand,9,2.725480556997868
mordbrænder,11,2.845350936622437
mordent,7,2.8073549220576046
morder,6,2.2516291673878226
morderisk,9,2.94770277922009
morderlig,9,2.94770277922009
morderligt,10,3.121928094887362
morderske,9,2.725480556997868
mordvåben,9,3.169925001442312
more,4,2.0
morel,5,2.321928094887362
morf,4,2.0
morfar,6,2.2516291673878226
morfem,6,2.2516291673878226
morfematisk,11,3.2776134368191165
morfin,6,2.584962500721156
morfindrop,10,2.9219280948873623
morfinisme,10,2.9219280948873623
morfinist,9,2.94770277922009
morfologi,9,2.6416041678685933
morfologisk,11,3.0271691184406193
morforældre,11,2.845350936622437
morgen,6,2.584962500721156
morgenandagt,12,3.084962500721156
morgenavis,10,3.321928094887362
morgenbord,10,2.9219280948873623
morgencomplet,13,3.238901256602631
morgendag,9,2.94770277922009
morgenduelig,12,3.2516291673878226
morgenflade,11,3.277613436819116
morgenfrisk,11,3.2776134368191165
morgenfrue,10,2.9219280948873623
morgengave,10,2.921928094887362
morgengnaven,12,2.8553885422075336
morgengry,9,2.725480556997868
morgenhår,9,2.94770277922009
morgenkaffe,11,3.095795255000934
morgenkrydder,13,3.0269868333592873
morgenkvisten,13,3.3927474104487847
morgenkåbe,10,3.121928094887362
morgenlig,9,2.94770277922009
morgenluft,10,3.321928094887362
morgenmad,9,2.94770277922009
morgenmadsprodukt,17,3.6168746059562227
morgenmand,10,2.9219280948873623
morgenmenneske,14,2.7534343861887853
morgenrøde,10,2.9219280948873623
morgensko,9,2.94770277922009
morgensol,9,2.94770277922009
morgenstjerne,13,3.0269868333592873
morgenstund,11,3.2776134368191165
morgensur,9,2.94770277922009
morges,6,2.584962500721156
morian,6,2.584962500721156
morild,6,2.584962500721156
morkel,6,2.584962500721156
morlil,6,2.251629167387823
morlille,8,2.4056390622295662
mormon,6,1.9182958340544893
mormonisme,10,2.6464393446710153
mormonsk,8,2.5
mormor,6,1.584962500721156
moro,4,1.5
Mors,4,2.0
morse,5,2.321928094887362
morsealfabet,12,3.2516291673878226
morsingbo,9,2.94770277922009
morsingsk,9,2.94770277922009
morskab,7,2.8073549220576046
morsom,6,1.9182958340544893
morsomhed,9,2.725480556997868
morsyg,6,2.584962500721156
mortadel,8,3.0
mortalitet,10,2.8464393446710154
mortensaften,12,3.084962500721156
mortensdag,10,3.321928094887362
mortensgås,10,3.1219280948873624
morter,6,2.2516291673878226
mortér,6,2.2516291673878226
mortérgranat,12,2.8553885422075336
mortificere,11,2.9139770731827523
mortificering,13,3.180832987205441
mortifikation,13,3.0269868333592873
moræne,6,2.584962500721156
moræneler,9,2.725480556997868
morænesand,10,3.121928094887362
mosaik,6,2.584962500721156
mosaiksyge,10,3.121928094887362
mosaisk,7,2.5216406363433186
mosbegroet,10,2.9219280948873623
mosdyr,6,2.584962500721156
moseand,7,2.8073549220576046
Mosebog,7,2.5216406363433186
mosebund,8,3.0
mosebølle,9,2.725480556997868
moseeg,6,2.251629167387823
mosefund,8,3.0
mosegris,8,2.75
mosekone,8,2.5
moselvin,8,3.0
mosgroet,8,2.75
mosgrøn,7,2.8073549220576046
moské,5,2.321928094887362
moskito,7,2.5216406363433186
moskitonet,10,2.9219280948873623
moskovit,8,2.75
moskovitisk,11,2.7321588913645702
moskus,6,2.2516291673878226
moskushjort,11,3.0957952550009344
moskusokse,10,2.446439344671015
moskusrotte,11,2.9139770731827523
Moskva,6,2.584962500721156
mosle,5,2.321928094887362
mosrose,7,2.2359263506290326
Mossø,5,1.9219280948873623
most,4,2.0
moste,5,2.321928094887362
moster,6,2.584962500721156
mosteri,7,2.8073549220576046
motel,5,2.321928094887362
motet,5,1.9219280948873623
motion,6,2.2516291673878226
motionere,9,2.725480556997868
motionering,11,2.9139770731827523
motionist,9,2.5032583347756456
motionscenter,13,3.085055102756477
motionscykel,12,3.418295834054489
motionssti,10,2.5219280948873624
motiv,5,2.321928094887362
motivation,10,2.721928094887362
motivationsfaktor,17,3.292770193936991
motivere,8,2.75
motivering,10,3.121928094887362
motivisk,8,2.75
motocross,9,2.4193819456463714
motor,5,1.9219280948873623
motorbølle,10,2.9219280948873623
motorbåd,8,2.75
motorcykel,10,3.121928094887362
motorcyklist,12,3.2516291673878226
motordreven,11,2.9139770731827523
motordrevet,11,2.7321588913645702
motorhjelm,10,2.9219280948873623
motorik,7,2.5216406363433186
motorisere,10,2.7219280948873625
motorisering,12,3.0849625007211556
motorisk,8,2.75
motorkontor,11,2.3685225277282065
motorkøretøj,12,2.918295834054489
motorlære,9,2.725480556997868
motormand,9,2.725480556997868
motorpace,9,2.94770277922009
motorring,9,2.725480556997868
motorringvej,12,3.2516291673878226
motorsav,8,2.75
motorsejler,11,2.9139770731827523
motorskib,9,2.94770277922009
motorsport,10,2.446439344671015
motorstop,9,2.4193819456463714
motortog,8,2.1556390622295662
motortorpedobåd,15,2.973557262275185
motortrafikvej,14,3.3787834934861767
